what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503328213
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503328291
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503331120
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1405503332339
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503339637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1405503342966
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503344747
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1405503347076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503348435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503348654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405503364532
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1405503386739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1405503387864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405503392365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405503393459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405503393740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503419667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503420245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405503422745
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1405503424136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405503458769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405503461879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405503463598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405503468021
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1405503468678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503471350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503489072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405503498527
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1405503498949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405503532190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405503536535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405503537582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405503542677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405503546490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405503547724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405503548006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405503551178
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1405503552319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503556257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503585485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503586064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503586876
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1405503588095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503590783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503598644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503602566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503607067
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503607426
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503607520
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1405503608583
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503608770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503613521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503615772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503635369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503637978
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1405503638009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503644323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503648839
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1405503648886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503652105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503659872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1405503737948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1405503739683
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1405503741245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405503744933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405503746215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405503772280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1405503811989
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1405503812443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405503813271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405503825382
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1405503826727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503829586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503837306
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503837650
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503837791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405503860451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405503862092
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503863076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405503870093
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503872906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405503890254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503893192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503895067
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.line",1405503895083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503897771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503937950
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1405503940497
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503944232
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1405503945639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405503949389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503953828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405503981536
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405503990819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405503994429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405503996648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405503997508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405504008619
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1405504009494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405504018078
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1405504018749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504026657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504040535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504043833
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1405504050646
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1405504051177
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1405504051428
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1405504051459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504057850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1405504057913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504061632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504069571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504069633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504387357
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1405504388923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504391004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504396106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1405504396116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504399132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504617678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1405504617694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504618851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504733637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504735929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504737905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504742757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504752392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504755203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504765925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504769943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504775758
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405504776381
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405504776559
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1405504777422
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405504777583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405504817377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405504822361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405504827550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506241406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506243157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506252710
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1405506253832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506257396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506267338
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405506268546
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405506268827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506273933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506276501
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405506278033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506281553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506332916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506344684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506345543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506346262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506354982
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405506374095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506387644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506388691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506389050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506396442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506396974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506399943
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.import",1405506404569
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1405506407757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405506412788
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1405506415867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405506418601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507248867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507252399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507273121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507330663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507347025
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405507349948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1405507362278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1405507362560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1405507362607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1405507362778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1405507362966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1405507363185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507374983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507387861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507394143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507441042
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1405507441996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507446903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507450122
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1405507450201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1405507478237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405507479940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405507574394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405507577035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405507578426
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1405507625918
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.search.declarations.in.workspace",1405507626106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507626575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507627497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507629732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507633998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507634154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507635873
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405507638237
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1405507639268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507668882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507670273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405507684547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405507690236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405507694846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405507699191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1405507702644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405507707802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405507715787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507734400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507742589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507779344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507993353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507996534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405507998358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405508000509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405508002563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405508011329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405508059860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405508059863
