what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502618433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502649180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502660164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502666126
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1405502666196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1405502672335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405502676037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502687555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502695841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1405502698929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1405502701998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502705130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502748650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502762044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502779765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502808365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502821648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1405502861468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405502910995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1405502918496
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1405502919653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405502921310
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1405502923310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502925873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502932499
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405502932671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405502932780
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1405502957597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502961098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502964067
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405502974070
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405502978836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405502994777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1405502996621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405502997324
